,eos,rho_c,M,M_0,R,Omega,Omega_p,T/W,J,I,Phi_2,h_plus,h_minus,Z_p,Z_b,Z_f,omega_c/Omega,r_e,r_ratio,Omega_pa,Omega+,u_phi,TW,omega_c_over_Omega,Omega_plus
101,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1262640000000000.0,2.67479,3.251,13.6655,0.0,1.17876,,0.0,0.0,0.0,10.0129,10.0129,0.538348,0.538348,0.538348,,0.253516,1.0,1.00855,,9.2656,0.0,0.0,1.08522
102,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1261640000000000.0,2.67475,3.25093,13.6661,0.0,1.17867,,0.0,0.0,0.0,10.0119,10.0119,0.538281,0.538281,0.538281,,0.253537,1.0,1.00851,,9.26545,0.0,0.0,1.08513
103,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1260640000000000.0,2.67471,3.25086,13.6668,0.0,1.17858,,0.0,0.0,0.0,10.0108,10.0108,0.538215,0.538215,0.538215,,0.253558,1.0,1.00847,,9.2653,0.0,0.0,1.08505
104,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1259640000000000.0,2.67466,3.25079,13.6674,0.0,1.17849,,0.0,0.0,0.0,10.0098,10.0098,0.538148,0.538148,0.538148,,0.253578,1.0,1.00844,,9.26514,0.0,0.0,1.08496
105,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1258640000000000.0,2.67462,3.25072,13.6681,0.0,1.17839,,0.0,0.0,0.0,10.0087,10.0087,0.538081,0.538081,0.538081,,0.253599,1.0,1.0084,,9.26499,0.0,0.0,1.08487
106,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1257640000000000.0,2.67457,3.25066,13.6687,0.0,1.1783,,0.0,0.0,0.0,10.0077,10.0077,0.538013,0.538013,0.538013,,0.253619,1.0,1.00837,,9.26483,0.0,0.0,1.08478
107,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1256640000000000.0,2.67452,3.25058,13.6693,0.0,1.17821,,0.0,0.0,0.0,10.0066,10.0066,0.537946,0.537946,0.537946,,0.25364,1.0,1.00833,,9.26467,0.0,0.0,1.08469
108,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1255640000000000.0,2.67448,3.25051,13.67,0.0,1.17811,,0.0,0.0,0.0,10.0056,10.0056,0.537878,0.537878,0.537878,,0.253661,1.0,1.0083,,9.26451,0.0,0.0,1.0846
109,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1254640000000000.0,2.67443,3.25044,13.6706,0.0,1.17802,,0.0,0.0,0.0,10.0045,10.0045,0.53781,0.53781,0.53781,,0.253682,1.0,1.00826,,9.26435,0.0,0.0,1.08452
110,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1253640000000000.0,2.67438,3.25037,13.6713,0.0,1.17792,,0.0,0.0,0.0,10.0034,10.0034,0.537742,0.537742,0.537742,,0.253703,1.0,1.00822,,9.26418,0.0,0.0,1.08443
111,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1252640000000000.0,2.67433,3.25029,13.6719,0.0,1.17783,,0.0,0.0,0.0,10.0024,10.0024,0.537673,0.537673,0.537673,,0.253723,1.0,1.00819,,9.26401,0.0,0.0,1.08434
112,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1251640000000000.0,2.67429,3.25022,13.6726,0.0,1.17774,,0.0,0.0,0.0,10.0013,10.0013,0.537605,0.537605,0.537605,,0.253744,1.0,1.00815,,9.26385,0.0,0.0,1.08425
113,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1250640000000000.0,2.67424,3.25014,13.6732,0.0,1.17764,,0.0,0.0,0.0,10.0002,10.0002,0.537536,0.537536,0.537536,,0.253765,1.0,1.00812,,9.26367,0.0,0.0,1.08416
114,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1249640000000000.0,2.67419,3.25007,13.6739,0.0,1.17755,,0.0,0.0,0.0,9.99909,9.99909,0.537467,0.537467,0.537467,,0.253786,1.0,1.00808,,9.2635,0.0,0.0,1.08407
115,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1248640000000000.0,2.67413,3.24999,13.6745,0.0,1.17745,,0.0,0.0,0.0,9.998,9.998,0.537397,0.537397,0.537397,,0.253807,1.0,1.00805,,9.26333,0.0,0.0,1.08398
116,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1247640000000000.0,2.67408,3.24991,13.6752,0.0,1.17736,,0.0,0.0,0.0,9.99689,9.99689,0.537328,0.537328,0.537328,,0.253828,1.0,1.00801,,9.26315,0.0,0.0,1.08389
117,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1246640000000000.0,2.67403,3.24983,13.6758,0.0,1.17726,,0.0,0.0,0.0,9.99579,9.99579,0.537258,0.537258,0.537258,,0.253849,1.0,1.00798,,9.26297,0.0,0.0,1.0838
118,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1245640000000000.0,2.67398,3.24975,13.6765,0.0,1.17717,,0.0,0.0,0.0,9.99467,9.99467,0.537188,0.537188,0.537188,,0.25387,1.0,1.00794,,9.26279,0.0,0.0,1.08371
119,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1244640000000000.0,2.67393,3.24967,13.6771,0.0,1.17707,,0.0,0.0,0.0,9.99355,9.99355,0.537118,0.537118,0.537118,,0.253892,1.0,1.0079,,9.26261,0.0,0.0,1.08362
120,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1243640000000000.0,2.67387,3.24959,13.6777,0.0,1.17698,,0.0,0.0,0.0,9.99243,9.99243,0.537047,0.537047,0.537047,,0.253913,1.0,1.00787,,9.26242,0.0,0.0,1.08353
121,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1242640000000000.0,2.67382,3.24951,13.6784,0.0,1.17688,,0.0,0.0,0.0,9.9913,9.9913,0.536976,0.536976,0.536976,,0.253934,1.0,1.00783,,9.26223,0.0,0.0,1.08344
122,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1241640000000000.0,2.67376,3.24943,13.679,0.0,1.17679,,0.0,0.0,0.0,9.99016,9.99016,0.536905,0.536905,0.536905,,0.253955,1.0,1.0078,,9.26204,0.0,0.0,1.08335
123,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1240640000000000.0,2.67371,3.24934,13.6797,0.0,1.17669,,0.0,0.0,0.0,9.98902,9.98902,0.536834,0.536834,0.536834,,0.253977,1.0,1.00776,,9.26185,0.0,0.0,1.08326
124,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1239640000000000.0,2.67365,3.24926,13.6803,0.0,1.1766,,0.0,0.0,0.0,9.98787,9.98787,0.536763,0.536763,0.536763,,0.253998,1.0,1.00773,,9.26166,0.0,0.0,1.08317
125,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1238640000000000.0,2.6736,3.24917,13.681,0.0,1.1765,,0.0,0.0,0.0,9.98672,9.98672,0.536691,0.536691,0.536691,,0.254019,1.0,1.00769,,9.26147,0.0,0.0,1.08308
126,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1237640000000000.0,2.67354,3.24908,13.6816,0.0,1.1764,,0.0,0.0,0.0,9.98556,9.98556,0.536619,0.536619,0.536619,,0.254041,1.0,1.00766,,9.26127,0.0,0.0,1.08298
127,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1236640000000000.0,2.67348,3.249,13.6823,0.0,1.17631,,0.0,0.0,0.0,9.9844,9.9844,0.536547,0.536547,0.536547,,0.254062,1.0,1.00762,,9.26107,0.0,0.0,1.08289
128,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1235640000000000.0,2.67342,3.24891,13.6829,0.0,1.17621,,0.0,0.0,0.0,9.98323,9.98323,0.536475,0.536475,0.536475,,0.254084,1.0,1.00759,,9.26087,0.0,0.0,1.0828
129,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1234640000000000.0,2.67336,3.24882,13.6836,0.0,1.17611,,0.0,0.0,0.0,9.98206,9.98206,0.536402,0.536402,0.536402,,0.254105,1.0,1.00755,,9.26067,0.0,0.0,1.08271
130,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1233640000000000.0,2.67331,3.24873,13.6842,0.0,1.17602,,0.0,0.0,0.0,9.98088,9.98088,0.536329,0.536329,0.536329,,0.254127,1.0,1.00752,,9.26046,0.0,0.0,1.08262
131,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1232640000000000.0,2.67325,3.24864,13.6849,0.0,1.17592,,0.0,0.0,0.0,9.9797,9.9797,0.536256,0.536256,0.536256,,0.254148,1.0,1.00748,,9.26025,0.0,0.0,1.08253
132,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1231640000000000.0,2.67318,3.24855,13.6855,0.0,1.17582,,0.0,0.0,0.0,9.97851,9.97851,0.536183,0.536183,0.536183,,0.25417,1.0,1.00745,,9.26004,0.0,0.0,1.08243
133,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1230640000000000.0,2.67312,3.24845,13.6862,0.0,1.17573,,0.0,0.0,0.0,9.97731,9.97731,0.536109,0.536109,0.536109,,0.254192,1.0,1.00741,,9.25983,0.0,0.0,1.08234
134,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1229640000000000.0,2.67306,3.24836,13.6868,0.0,1.17563,,0.0,0.0,0.0,9.97611,9.97611,0.536035,0.536035,0.536035,,0.254213,1.0,1.00737,,9.25962,0.0,0.0,1.08225
135,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1228640000000000.0,2.673,3.24826,13.6875,0.0,1.17553,,0.0,0.0,0.0,9.9749,9.9749,0.535961,0.535961,0.535961,,0.254235,1.0,1.00734,,9.2594,0.0,0.0,1.08216
136,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1227640000000000.0,2.67294,3.24817,13.6881,0.0,1.17543,,0.0,0.0,0.0,9.97369,9.97369,0.535887,0.535887,0.535887,,0.254257,1.0,1.0073,,9.25919,0.0,0.0,1.08206
137,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1226640000000000.0,2.67287,3.24807,13.6888,0.0,1.17534,,0.0,0.0,0.0,9.97247,9.97247,0.535812,0.535812,0.535812,,0.254279,1.0,1.00727,,9.25896,0.0,0.0,1.08197
138,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1225640000000000.0,2.67281,3.24797,13.6895,0.0,1.17524,,0.0,0.0,0.0,9.97124,9.97124,0.535738,0.535738,0.535738,,0.254301,1.0,1.00723,,9.25874,0.0,0.0,1.08188
139,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1224640000000000.0,2.67274,3.24787,13.6901,0.0,1.17514,,0.0,0.0,0.0,9.97001,9.97001,0.535662,0.535662,0.535662,,0.254323,1.0,1.0072,,9.25852,0.0,0.0,1.08179
140,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1223640000000000.0,2.67268,3.24777,13.6908,0.0,1.17504,,0.0,0.0,0.0,9.96877,9.96877,0.535587,0.535587,0.535587,,0.254345,1.0,1.00716,,9.25829,0.0,0.0,1.08169
141,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1222640000000000.0,2.67261,3.24767,13.6914,0.0,1.17494,,0.0,0.0,0.0,9.96753,9.96753,0.535512,0.535512,0.535512,,0.254367,1.0,1.00713,,9.25806,0.0,0.0,1.0816
142,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1221640000000000.0,2.67254,3.24757,13.6921,0.0,1.17484,,0.0,0.0,0.0,9.96628,9.96628,0.535436,0.535436,0.535436,,0.254389,1.0,1.00709,,9.25783,0.0,0.0,1.08151
143,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1220640000000000.0,2.67248,3.24747,13.6927,0.0,1.17474,,0.0,0.0,0.0,9.96503,9.96503,0.53536,0.53536,0.53536,,0.254411,1.0,1.00706,,9.2576,0.0,0.0,1.08141
144,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1219640000000000.0,2.67241,3.24736,13.6934,0.0,1.17465,,0.0,0.0,0.0,9.96377,9.96377,0.535284,0.535284,0.535284,,0.254433,1.0,1.00702,,9.25736,0.0,0.0,1.08132
145,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1218640000000000.0,2.67234,3.24726,13.694,0.0,1.17455,,0.0,0.0,0.0,9.9625,9.9625,0.535207,0.535207,0.535207,,0.254455,1.0,1.00699,,9.25713,0.0,0.0,1.08122
146,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1217640000000000.0,2.67227,3.24715,13.6947,0.0,1.17445,,0.0,0.0,0.0,9.96123,9.96123,0.53513,0.53513,0.53513,,0.254477,1.0,1.00695,,9.25689,0.0,0.0,1.08113
147,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1216640000000000.0,2.6722,3.24705,13.6953,0.0,1.17435,,0.0,0.0,0.0,9.95995,9.95995,0.535053,0.535053,0.535053,,0.254499,1.0,1.00692,,9.25664,0.0,0.0,1.08104
148,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1215640000000000.0,2.67213,3.24694,13.696,0.0,1.17425,,0.0,0.0,0.0,9.95867,9.95867,0.534976,0.534976,0.534976,,0.254522,1.0,1.00688,,9.2564,0.0,0.0,1.08094
149,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1214640000000000.0,2.67206,3.24683,13.6966,0.0,1.17415,,0.0,0.0,0.0,9.95738,9.95738,0.534899,0.534899,0.534899,,0.254544,1.0,1.00685,,9.25615,0.0,0.0,1.08085
150,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1213640000000000.0,2.67199,3.24672,13.6973,0.0,1.17405,,0.0,0.0,0.0,9.95608,9.95608,0.534821,0.534821,0.534821,,0.254566,1.0,1.00681,,9.2559,0.0,0.0,1.08075
151,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1212640000000000.0,2.67191,3.24661,13.698,0.0,1.17395,,0.0,0.0,0.0,9.95478,9.95478,0.534743,0.534743,0.534743,,0.254589,1.0,1.00678,,9.25565,0.0,0.0,1.08066
152,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1211640000000000.0,2.67184,3.2465,13.6986,0.0,1.17385,,0.0,0.0,0.0,9.95347,9.95347,0.534664,0.534664,0.534664,,0.254611,1.0,1.00674,,9.2554,0.0,0.0,1.08056
153,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1210640000000000.0,2.67177,3.24639,13.6993,0.0,1.17375,,0.0,0.0,0.0,9.95215,9.95215,0.534586,0.534586,0.534586,,0.254633,1.0,1.00671,,9.25514,0.0,0.0,1.08047
154,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1209640000000000.0,2.67169,3.24627,13.6999,0.0,1.17365,,0.0,0.0,0.0,9.95083,9.95083,0.534507,0.534507,0.534507,,0.254656,1.0,1.00667,,9.25488,0.0,0.0,1.08037
155,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1208640000000000.0,2.67162,3.24616,13.7006,0.0,1.17355,,0.0,0.0,0.0,9.9495,9.9495,0.534428,0.534428,0.534428,,0.254679,1.0,1.00664,,9.25462,0.0,0.0,1.08028
156,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1207640000000000.0,2.67154,3.24604,13.7012,0.0,1.17344,,0.0,0.0,0.0,9.94817,9.94817,0.534348,0.534348,0.534348,,0.254701,1.0,1.00661,,9.25436,0.0,0.0,1.08018
157,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1206640000000000.0,2.67146,3.24592,13.7019,0.0,1.17334,,0.0,0.0,0.0,9.94683,9.94683,0.534269,0.534269,0.534269,,0.254724,1.0,1.00657,,9.25409,0.0,0.0,1.08008
158,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1205640000000000.0,2.67138,3.24581,13.7025,0.0,1.17324,,0.0,0.0,0.0,9.94549,9.94549,0.534189,0.534189,0.534189,,0.254746,1.0,1.00654,,9.25383,0.0,0.0,1.07999
159,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1204640000000000.0,2.67131,3.24569,13.7032,0.0,1.17314,,0.0,0.0,0.0,9.94413,9.94413,0.534109,0.534109,0.534109,,0.254769,1.0,1.0065,,9.25356,0.0,0.0,1.07989
160,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1203640000000000.0,2.67123,3.24557,13.7039,0.0,1.17304,,0.0,0.0,0.0,9.94277,9.94277,0.534028,0.534028,0.534028,,0.254792,1.0,1.00647,,9.25328,0.0,0.0,1.0798
161,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1202640000000000.0,2.67115,3.24545,13.7045,0.0,1.17294,,0.0,0.0,0.0,9.94141,9.94141,0.533948,0.533948,0.533948,,0.254815,1.0,1.00643,,9.25301,0.0,0.0,1.0797
162,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1201640000000000.0,2.67107,3.24532,13.7052,0.0,1.17283,,0.0,0.0,0.0,9.94004,9.94004,0.533867,0.533867,0.533867,,0.254837,1.0,1.0064,,9.25273,0.0,0.0,1.0796
163,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1200640000000000.0,2.67099,3.2452,13.7058,0.0,1.17273,,0.0,0.0,0.0,9.93866,9.93866,0.533786,0.533786,0.533786,,0.25486,1.0,1.00636,,9.25245,0.0,0.0,1.07951
164,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1199640000000000.0,2.6709,3.24508,13.7065,0.0,1.17263,,0.0,0.0,0.0,9.93727,9.93727,0.533704,0.533704,0.533704,,0.254883,1.0,1.00633,,9.25217,0.0,0.0,1.07941
165,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1198640000000000.0,2.67082,3.24495,13.7072,0.0,1.17253,,0.0,0.0,0.0,9.93588,9.93588,0.533622,0.533622,0.533622,,0.254906,1.0,1.00629,,9.25188,0.0,0.0,1.07931
166,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1197640000000000.0,2.67074,3.24482,13.7078,0.0,1.17243,,0.0,0.0,0.0,9.93448,9.93448,0.53354,0.53354,0.53354,,0.254929,1.0,1.00626,,9.25159,0.0,0.0,1.07921
167,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1196640000000000.0,2.67066,3.2447,13.7085,0.0,1.17232,,0.0,0.0,0.0,9.93308,9.93308,0.533458,0.533458,0.533458,,0.254952,1.0,1.00622,,9.2513,0.0,0.0,1.07912
168,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1195640000000000.0,2.67057,3.24457,13.7091,0.0,1.17222,,0.0,0.0,0.0,9.93167,9.93167,0.533375,0.533375,0.533375,,0.254975,1.0,1.00619,,9.25101,0.0,0.0,1.07902
169,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1194640000000000.0,2.67049,3.24444,13.7098,0.0,1.17212,,0.0,0.0,0.0,9.93025,9.93025,0.533293,0.533293,0.533293,,0.254998,1.0,1.00616,,9.25072,0.0,0.0,1.07892
170,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1193640000000000.0,2.6704,3.24431,13.7104,0.0,1.17201,,0.0,0.0,0.0,9.92883,9.92883,0.533209,0.533209,0.533209,,0.255022,1.0,1.00612,,9.25042,0.0,0.0,1.07882
171,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1192640000000000.0,2.67031,3.24417,13.7111,0.0,1.17191,,0.0,0.0,0.0,9.9274,9.9274,0.533126,0.533126,0.533126,,0.255045,1.0,1.00609,,9.25012,0.0,0.0,1.07873
172,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1191640000000000.0,2.67023,3.24404,13.7118,0.0,1.17181,,0.0,0.0,0.0,9.92596,9.92596,0.533042,0.533042,0.533042,,0.255068,1.0,1.00605,,9.24982,0.0,0.0,1.07863
173,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1190640000000000.0,2.67014,3.24391,13.7124,0.0,1.1717,,0.0,0.0,0.0,9.92451,9.92451,0.532959,0.532959,0.532959,,0.255091,1.0,1.00602,,9.24951,0.0,0.0,1.07853
174,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1189640000000000.0,2.67005,3.24377,13.7131,0.0,1.1716,,0.0,0.0,0.0,9.92306,9.92306,0.532874,0.532874,0.532874,,0.255115,1.0,1.00598,,9.2492,0.0,0.0,1.07843
175,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1188640000000000.0,2.66996,3.24363,13.7137,0.0,1.17149,,0.0,0.0,0.0,9.92161,9.92161,0.53279,0.53279,0.53279,,0.255138,1.0,1.00595,,9.24889,0.0,0.0,1.07833
176,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1187640000000000.0,2.66987,3.2435,13.7144,0.0,1.17139,,0.0,0.0,0.0,9.92014,9.92014,0.532705,0.532705,0.532705,,0.255161,1.0,1.00592,,9.24858,0.0,0.0,1.07823
177,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1186640000000000.0,2.66978,3.24336,13.7151,0.0,1.17129,,0.0,0.0,0.0,9.91867,9.91867,0.53262,0.53262,0.53262,,0.255185,1.0,1.00588,,9.24827,0.0,0.0,1.07814
178,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1185640000000000.0,2.66968,3.24322,13.7157,0.0,1.17118,,0.0,0.0,0.0,9.91719,9.91719,0.532535,0.532535,0.532535,,0.255208,1.0,1.00585,,9.24795,0.0,0.0,1.07804
179,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1184640000000000.0,2.66959,3.24308,13.7164,0.0,1.17108,,0.0,0.0,0.0,9.91571,9.91571,0.532449,0.532449,0.532449,,0.255232,1.0,1.00581,,9.24763,0.0,0.0,1.07794
180,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1183640000000000.0,2.6695,3.24293,13.717,0.0,1.17097,,0.0,0.0,0.0,9.91422,9.91422,0.532363,0.532363,0.532363,,0.255255,1.0,1.00578,,9.2473,0.0,0.0,1.07784
181,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1182640000000000.0,2.6694,3.24279,13.7177,0.0,1.17087,,0.0,0.0,0.0,9.91272,9.91272,0.532277,0.532277,0.532277,,0.255279,1.0,1.00575,,9.24698,0.0,0.0,1.07774
182,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1181640000000000.0,2.66931,3.24265,13.7184,0.0,1.17076,,0.0,0.0,0.0,9.91121,9.91121,0.532191,0.532191,0.532191,,0.255303,1.0,1.00571,,9.24665,0.0,0.0,1.07764
183,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1180640000000000.0,2.66921,3.2425,13.719,0.0,1.17065,,0.0,0.0,0.0,9.9097,9.9097,0.532104,0.532104,0.532104,,0.255326,1.0,1.00568,,9.24632,0.0,0.0,1.07754
184,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1179640000000000.0,2.66912,3.24235,13.7197,0.0,1.17055,,0.0,0.0,0.0,9.90818,9.90818,0.532017,0.532017,0.532017,,0.25535,1.0,1.00564,,9.24599,0.0,0.0,1.07744
185,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1178640000000000.0,2.66902,3.24221,13.7204,0.0,1.17044,,0.0,0.0,0.0,9.90666,9.90666,0.531929,0.531929,0.531929,,0.255374,1.0,1.00561,,9.24565,0.0,0.0,1.07734
186,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1177640000000000.0,2.66892,3.24206,13.721,0.0,1.17034,,0.0,0.0,0.0,9.90512,9.90512,0.531842,0.531842,0.531842,,0.255398,1.0,1.00558,,9.24531,0.0,0.0,1.07724
187,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1176640000000000.0,2.66882,3.24191,13.7217,0.0,1.17023,,0.0,0.0,0.0,9.90358,9.90358,0.531754,0.531754,0.531754,,0.255422,1.0,1.00554,,9.24497,0.0,0.0,1.07714
188,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1175640000000000.0,2.66872,3.24175,13.7223,0.0,1.17012,,0.0,0.0,0.0,9.90203,9.90203,0.531666,0.531666,0.531666,,0.255446,1.0,1.00551,,9.24462,0.0,0.0,1.07704
189,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1174640000000000.0,2.66862,3.2416,13.723,0.0,1.17002,,0.0,0.0,0.0,9.90048,9.90048,0.531577,0.531577,0.531577,,0.25547,1.0,1.00547,,9.24427,0.0,0.0,1.07693
190,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1173640000000000.0,2.66852,3.24145,13.7237,0.0,1.16991,,0.0,0.0,0.0,9.89891,9.89891,0.531488,0.531488,0.531488,,0.255494,1.0,1.00544,,9.24392,0.0,0.0,1.07683
191,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1172640000000000.0,2.66842,3.24129,13.7243,0.0,1.1698,,0.0,0.0,0.0,9.89734,9.89734,0.531399,0.531399,0.531399,,0.255518,1.0,1.00541,,9.24357,0.0,0.0,1.07673
192,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1171640000000000.0,2.66832,3.24113,13.725,0.0,1.1697,,0.0,0.0,0.0,9.89577,9.89577,0.53131,0.53131,0.53131,,0.255542,1.0,1.00537,,9.24321,0.0,0.0,1.07663
193,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1170640000000000.0,2.66821,3.24098,13.7257,0.0,1.16959,,0.0,0.0,0.0,9.89418,9.89418,0.53122,0.53122,0.53122,,0.255566,1.0,1.00534,,9.24286,0.0,0.0,1.07653
194,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1169640000000000.0,2.66811,3.24082,13.7263,0.0,1.16948,,0.0,0.0,0.0,9.89259,9.89259,0.53113,0.53113,0.53113,,0.25559,1.0,1.0053,,9.24249,0.0,0.0,1.07643
195,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1168640000000000.0,2.668,3.24066,13.727,0.0,1.16937,,0.0,0.0,0.0,9.89099,9.89099,0.53104,0.53104,0.53104,,0.255614,1.0,1.00527,,9.24213,0.0,0.0,1.07633
196,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1167640000000000.0,2.6679,3.24049,13.7276,0.0,1.16927,,0.0,0.0,0.0,9.88939,9.88939,0.530949,0.530949,0.530949,,0.255639,1.0,1.00524,,9.24176,0.0,0.0,1.07622
197,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1166640000000000.0,2.66779,3.24033,13.7283,0.0,1.16916,,0.0,0.0,0.0,9.88777,9.88777,0.530858,0.530858,0.530858,,0.255663,1.0,1.0052,,9.24139,0.0,0.0,1.07612
198,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1165640000000000.0,2.66768,3.24017,13.729,0.0,1.16905,,0.0,0.0,0.0,9.88615,9.88615,0.530767,0.530767,0.530767,,0.255687,1.0,1.00517,,9.24102,0.0,0.0,1.07602
199,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1164640000000000.0,2.66757,3.24,13.7296,0.0,1.16894,,0.0,0.0,0.0,9.88452,9.88452,0.530676,0.530676,0.530676,,0.255712,1.0,1.00514,,9.24064,0.0,0.0,1.07592
200,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1163640000000000.0,2.66746,3.23984,13.7303,0.0,1.16883,,0.0,0.0,0.0,9.88288,9.88288,0.530584,0.530584,0.530584,,0.255736,1.0,1.0051,,9.24026,0.0,0.0,1.07581
201,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1162640000000000.0,2.66735,3.23967,13.731,0.0,1.16872,,0.0,0.0,0.0,9.88124,9.88124,0.530492,0.530492,0.530492,,0.255761,1.0,1.00507,,9.23988,0.0,0.0,1.07571
